Issue ID,Issue Key,Issue Name,Issue Volume,Category,Severity,Status,Reporters,Assignees,Date Reported,Date Resolved,Issue Response Time Days,Impact Score,Risk Level,Department Affected,Remediation Steps,Cost,KPI/KRI,User ID,Timestamps,Activity Type,User Location,IP Location,Session Duration in Second,Num Files Accessed,Login Attempts,Data Transfer MB,CPU Usage %,Memory Usage MB,Threat Score,Threat Level,Defense Action,Color,Pred Threat,anomaly_score,is_anomaly
ISSUE-0325,KEY-0325,Missing or Inaccurate Asset Records,1,Asset Inventory Accuracy,Critical,In Progress,Reporter 3,Assignee 5,2023-07-15,2025-05-06 02:51:05.231249,660.9999999999998,57.75,Critical,Legal,Steps to resolve Missing or Inaccurate Asset Records,2644691.0,KPI,User_81,2023-07-15 22:17:00,login,DE,JP,900.0000000000001,26.0,10.0,12971.0,57.487201487361816,6056.0,17.1,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red,1,1,True
ISSUE-0326,KEY-0326,Non-Compliance with Data Protection Regulations,1,Legal Compliance,High,Resolved,Reporter 2,Assignee 12,2024-11-26,2024-12-06 00:00:00.000000,10.000000000000005,115.45999999999998,Critical,Sales,Steps to resolve Non-Compliance with Data Protection Regulations,2610020.0,KRI,User_80,2024-11-26 20:42:00,data_modification,IN,IN,2015.0000000000002,28.0,13.0,4751.000000000001,53.656122546572995,4899.0,27.992,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red,1,1,True
ISSUE-0327,KEY-0327,Supplier Security Compliance Gaps,1,Procurement Security,Critical,Closed,Reporter 7,Assignee 12,2023-05-19,2023-05-29 00:00:00.000000,10.000000000000005,21.9,Critical,External Contractors,Steps to resolve Supplier Security Compliance Gaps,2962649.0,KPI,User_49,2023-05-19 10:57:00,file_access,IN,UK,1338.0,26.0,17.0,2510.0000000000005,55.83031728734617,5305.0,9.779999999999998,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red,1,1,True
ISSUE-0328,KEY-0328,Delayed Patching of Known Vulnerabilities,1,Vulnerability Remediation,Medium,Closed,Reporter 4,Assignee 19,2024-11-16,2024-11-22 00:00:00.000000,6.000000000000017,35.05,Critical,HR,Steps to resolve Delayed Patching of Known Vulnerabilities,1808752.4999999998,KPI,User_20,2024-11-16 02:02:00,data_modification,USA,USA,2737.0,36.0,15.0,3117.5000000000005,78.35254868575079,4821.0,11.11,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red,1,1,True
ISSUE-0329,KEY-0329,Successful Phishing Attempt Targeting Executives,1,Phishing Attack,Critical,Closed,Reporter 10,Assignee 6,2024-01-28,2024-02-01 00:00:00.000000,3.999999999999989,32.85999999999999,Critical,External Contractors,Steps to resolve Successful Phishing Attempt Targeting Executives,2820431.0,KRI,User_70,2024-01-28 02:21:00,login,JP,JP,900.0000000000001,26.0,17.0,1352.0000000000002,70.22549147144667,5916.0,11.922,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red,1,1,True
ISSUE-0330,KEY-0330,Incomplete Risk Management Framework,1,Risk Management Maturity,High,Closed,Reporter 8,Assignee 20,2023-09-19,2023-09-23 00:00:00.000000,3.999999999999989,11.7,Critical,Sales,Steps to resolve Incomplete Risk Management Framework,1172617.9999999995,KPI,User_2,2023-09-19 21:19:00,login,USA,USA,1109.0,28.0,13.0,16652.0,45.594548923206794,6782.0,7.19,High,Restrict User Activity & Monitor Logs | Lock Account & Alert | Limit Data Transfer,Orange-Red,2,2,False
ISSUE-0331,KEY-0331,High-Volume Distributed Denial-of-Service Attack,1,DDOS,High,Resolved,Reporter 10,Assignee 14,2023-10-09,2023-10-18 00:00:00.000000,8.999999999999991,36.29999999999999,Critical,External Contractors,Steps to resolve High-Volume Distributed Denial-of-Service Attack,1354552.9999999998,KRI,User_47,2023-10-09 19:02:00,file_access,EU,AU,1913.0,26.0,24.0,8132.000000000001,65.99294814793754,4669.0,12.31,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red,1,1,True
ISSUE-0332,KEY-0332,Outdated Operating System Components,1,System Vulnerability,Medium,Resolved,Reporter 3,Assignee 1,2023-12-12,2023-12-13 00:00:00.000000,1.0000000000000142,54.59,Critical,Finance,Steps to resolve Outdated Operating System Components,1234712.5,KPI,User_32,2023-12-12 06:21:00,login,AU,AU,2212.0,26.0,18.0,4177.5,67.15748525045129,3715.0,14.818,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red,1,1,True
ISSUE-0333,KEY-0333,Inconsistent Review of Security Policies,1,Management Oversight,Low,Resolved,Reporter 5,Assignee 12,2024-11-20,2024-11-24 00:00:00.000000,3.999999999999989,88.69999999999999,Critical,Operations,Steps to resolve Inconsistent Review of Security Policies,827990.0,KPI,User_73,2024-11-20 07:07:00,data_modification,USA,USA,900.0000000000001,26.0,15.0,2259.9999999999995,60.21137366839479,4360.0,21.09,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange,1,1,True
ISSUE-0334,KEY-0334,Weak Cloud Storage Access Controls,1,Cloud Security Posture,High,Resolved,Reporter 6,Assignee 3,2023-11-11,2023-11-14 00:00:00.000000,2.9999999999999747,59.46,Critical,HR,Steps to resolve Weak Cloud Storage Access Controls,2181653.0,KRI,User_13,2023-11-11 10:26:00,file_access,USA,Unknown,975.0,26.0,6.0,2083.9999999999995,74.70708470833725,5557.0,16.542,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red,1,1,True
ISSUE-0335,KEY-0335,Insufficient Access Control Measures,1,Control Effectiveness,Low,Resolved,Reporter 6,Assignee 8,2024-08-13,2024-08-19 00:00:00.000000,6.000000000000017,65.31,Critical,Finance,Steps to resolve Insufficient Access Control Measures,1252030.0,KPI,User_84,2024-08-13 09:52:00,data_modification,CANADA,UK,1665.9999999999998,26.0,12.0,1035.0,61.84915292195893,3556.0,16.412000000000003,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange,1,1,True
ISSUE-0336,KEY-0336,Sensitive Data Leak via Misconfigured Cloud Storage,1,Data Leak,Low,In Progress,Reporter 4,Assignee 20,2024-01-07,2025-05-06 02:51:05.231249,485.0000000000001,50.60000000000001,Critical,Finance,Steps to resolve Sensitive Data Leak via Misconfigured Cloud Storage,637782.5000000001,KRI,User_99,2024-01-07 22:56:00,data_modification,AU,Unknown,900.0000000000001,27.0,3.0,2132.5000000000005,29.57052759784656,7120.0,13.47,Critical,Increase Monitoring & Schedule Review | Limit Data Transfer,Orange,1,1,True
ISSUE-0337,KEY-0337,Detected Malware Infiltration in Internal Systems,1,Malware,Medium,Open,Reporter 8,Assignee 5,2024-12-21,2025-05-06 02:51:05.231249,135.99999999999997,73.69,Critical,C-Suite Executives,Steps to resolve Detected Malware Infiltration in Internal Systems,236054.99999999997,KRI,User_28,2024-12-21 08:34:00,file_access,DE,DE,2501.0,26.0,9.0,602.5000000000002,46.7551299144611,6191.0,19.038,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red,1,1,True
ISSUE-0338,KEY-0338,Weak Authentication Protocols,1,Access Control,Critical,In Progress,Reporter 7,Assignee 15,2023-06-04,2025-05-06 02:51:05.231249,702.0,37.24,Critical,External Contractors,Steps to resolve Weak Authentication Protocols,1083217.9999999998,KPI,User_21,2023-06-04 23:31:00,login,IN,IN,900.0000000000001,26.0,13.0,1295.0000000000005,40.57317624384917,4679.0,12.848,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red,1,1,True
ISSUE-0339,KEY-0339,Missing or Inaccurate Asset Records,1,Asset Inventory Accuracy,Medium,Open,Reporter 7,Assignee 3,2023-04-20,2025-05-06 02:51:05.231249,746.9999999999998,18.790000000000003,Critical,Operations,Steps to resolve Missing or Inaccurate Asset Records,263422.5000000001,KPI,User_54,2023-04-20 22:12:00,data_modification,AU,AU,1229.0,26.0,12.0,2352.5,40.92405208682324,4098.0,7.908,High,Alert Security Team & Review Logs | Lock Account & Alert | Limit Data Transfer,Orange,2,2,False
ISSUE-0340,KEY-0340,Delayed Patching of Known Vulnerabilities,1,Vulnerability Remediation,Medium,In Progress,Reporter 9,Assignee 15,2023-01-03,2025-05-06 02:51:05.231249,854.0,46.9,Critical,External Contractors,Steps to resolve Delayed Patching of Known Vulnerabilities,1295457.4999999998,KPI,User_18,2023-01-03 04:30:00,login,EU,EU,1281.0,26.0,18.0,5622.5,21.984264712776117,6500.0,13.68,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red,1,1,True
ISSUE-0341,KEY-0341,Successful Phishing Attempt Targeting Executives,1,Phishing Attack,Medium,In Progress,Reporter 2,Assignee 11,2024-12-06,2025-05-06 02:51:05.231249,150.99999999999997,34.71,Critical,IT,Steps to resolve Successful Phishing Attempt Targeting Executives,324997.49999999994,KRI,User_10,2024-12-06 06:03:00,file_access,USA,USA,1539.0,26.0,18.0,3880.0000000000005,37.04606397557248,5184.0,11.092,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red,1,1,True
ISSUE-0342,KEY-0342,Unresolved Vulnerabilities from Latest Penetration Test,1,Penetration Testing Effectiveness,Critical,In Progress,Reporter 3,Assignee 14,2024-10-27,2025-05-06 02:51:05.231249,191.0,102.65,Critical,IT,Steps to resolve Unresolved Vulnerabilities from Latest Penetration Test,2778077.0,KPI,User_65,2024-10-27 21:22:00,file_access,UK,UK,900.0000000000001,26.0,17.0,6065.0,61.82734148356558,4616.0,26.079999999999995,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red,1,1,True
ISSUE-0343,KEY-0343,Detected Malware Infiltration in Internal Systems,1,Malware,Medium,Resolved,Reporter 3,Assignee 14,2023-07-18,2023-07-21 00:00:00.000000,2.9999999999999747,62.48,Critical,Sales,Steps to resolve Detected Malware Infiltration in Internal Systems,1407015.0,KRI,User_3,2023-07-18 01:48:00,data_modification,EU,Unknown,900.0000000000001,26.0,6.0,5872.500000000001,74.03073966769477,5401.0,16.396,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red,1,1,True
ISSUE-0344,KEY-0344,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,Low,Open,Reporter 5,Assignee 11,2025-02-02,2025-05-06 02:51:05.231249,92.99999999999996,68.64,Critical,IT,Steps to resolve Increased Exposure due to Insufficient Data Encryption,2488595.0,KRI,User_94,2025-02-02 03:11:00,file_access,EU,EU,900.0000000000001,26.0,3.0,537.5,28.85634670289607,5260.0,16.928,Critical,Increase Monitoring & Schedule Review | Limit Data Transfer,Orange,1,1,True
ISSUE-0345,KEY-0345,Weak Authentication Protocols,1,Access Control,High,Open,Reporter 4,Assignee 8,2023-10-27,2025-05-06 02:51:05.231249,557.0,19.9,Critical,Operations,Steps to resolve Weak Authentication Protocols,2666897.0,KPI,User_46,2023-10-27 14:56:00,data_modification,UK,UK,948.0,26.0,3.0,739.9999999999998,24.31284033785232,7706.0,8.83,High,Restrict User Activity & Monitor Logs | Limit Data Transfer,Orange-Red,2,2,False
ISSUE-0346,KEY-0346,Supplier Security Compliance Gaps,1,Procurement Security,Medium,Closed,Reporter 9,Assignee 6,2023-10-11,2023-10-20 00:00:00.000000,8.999999999999991,41.25,Critical,Finance,Steps to resolve Supplier Security Compliance Gaps,2202052.4999999995,KPI,User_62,2023-10-11 05:55:00,data_modification,USA,USA,1664.0,26.0,9.0,8367.5,51.60872835443166,3331.0,12.4,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red,1,1,True
ISSUE-0347,KEY-0347,Delayed Patching of Known Vulnerabilities,1,Vulnerability Remediation,Low,Open,Reporter 10,Assignee 9,2024-08-29,2025-05-06 02:51:05.231249,250.00000000000003,36.82,Critical,Operations,Steps to resolve Delayed Patching of Known Vulnerabilities,2132022.5,KPI,User_51,2024-08-29 13:45:00,data_modification,CN,CN,1188.0,26.0,6.0,1334.9999999999998,55.583316972747674,4902.0,10.764,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange,1,1,True
ISSUE-0348,KEY-0348,Supplier Security Compliance Gaps,1,Procurement Security,Medium,In Progress,Reporter 4,Assignee 13,2024-07-15,2025-05-06 02:51:05.231249,295.0,74.39999999999999,Critical,C-Suite Executives,Steps to resolve Supplier Security Compliance Gaps,1798102.4999999998,KPI,User_72,2024-07-15 18:41:00,file_access,CN,CN,1763.9999999999998,26.0,15.0,1090.0000000000005,33.14967611817004,6264.0,19.180000000000003,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red,1,1,True
ISSUE-0349,KEY-0349,Detected Malware Infiltration in Internal Systems,1,Malware,Critical,Open,Reporter 7,Assignee 8,2023-09-13,2025-05-06 02:51:05.231249,601.0,40.99,Critical,HR,Steps to resolve Detected Malware Infiltration in Internal Systems,1122919.9999999998,KRI,User_6,2023-09-13 15:03:00,data_modification,FR,FR,1152.0,26.0,10.0,4643.000000000001,48.04975913372513,7028.0,13.748,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red,1,1,True
ISSUE-0350,KEY-0350,Sensitive Data Leak via Misconfigured Cloud Storage,1,Data Leak,Low,Closed,Reporter 1,Assignee 5,2023-08-19,2023-08-29 00:00:00.000000,10.000000000000005,46.72999999999999,Critical,C-Suite Executives,Steps to resolve Sensitive Data Leak via Misconfigured Cloud Storage,888005.0000000002,KRI,User_93,2023-08-19 21:18:00,file_access,IN,IN,1535.0,26.0,12.0,1902.5000000000005,44.7091826748891,7357.0,12.896,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange,1,1,True
ISSUE-0351,KEY-0351,Unresolved Vulnerabilities from Latest Penetration Test,1,Penetration Testing Effectiveness,Low,Resolved,Reporter 8,Assignee 14,2024-07-31,2024-08-06 00:00:00.000000,6.000000000000017,42.91,Critical,Operations,Steps to resolve Unresolved Vulnerabilities from Latest Penetration Test,217527.5,KPI,User_57,2024-07-31 18:43:00,login,DE,FR,1136.0,26.0,6.0,532.5000000000002,24.814610344109653,4548.0,11.781999999999998,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange,1,1,True
ISSUE-0352,KEY-0352,Inadequate Firewall Configurations,1,Network Security,High,In Progress,Reporter 4,Assignee 16,2023-03-04,2025-05-06 02:51:05.231249,794.0,134.73,Critical,External Contractors,Steps to resolve Inadequate Firewall Configurations,2701529.0,KPI,User_53,2023-03-04 10:22:00,data_modification,UK,EU,900.0000000000001,26.0,3.0,3538.999999999999,20.07363468243832,5079.0,31.646,Critical,Escalate to Security Operations Center (SOC) & Block User | Limit Data Transfer,Red,1,1,True
ISSUE-0353,KEY-0353,Unauthorized Access Leading to Data Exposure,1,Data Breach,Critical,Open,Reporter 6,Assignee 12,2023-07-19,2025-05-06 02:51:05.231249,657.0,14.040000000000001,Critical,Sales,Steps to resolve Unauthorized Access Leading to Data Exposure,1909942.9999999998,KRI,User_63,2023-07-19 17:05:00,data_modification,DE,DE,1330.0,26.0,13.0,2035.9999999999998,36.94473589624968,6577.0,8.357999999999999,High,Escalate to SOC & Restrict Critical System Access | Lock Account & Alert | Limit Data Transfer,Red,2,2,False
ISSUE-0354,KEY-0354,Incomplete Risk Management Framework,1,Risk Management Maturity,High,Closed,Reporter 1,Assignee 10,2023-04-10,2023-04-15 00:00:00.000000,5.000000000000003,72.59,Critical,HR,Steps to resolve Incomplete Risk Management Framework,2107262.0,KPI,User_39,2023-04-10 23:06:00,login,CANADA,CANADA,1979.0,26.0,17.0,820.9999999999999,39.63279496379886,3914.9999999999995,19.217999999999996,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red,1,1,True
ISSUE-0355,KEY-0355,Inadequate Firewall Configurations,1,Network Security,High,Closed,Reporter 3,Assignee 16,2025-04-23,2025-04-24 00:00:00.000000,1.0000000000000142,44.99,Critical,Legal,Steps to resolve Inadequate Firewall Configurations,2166986.0,KPI,User_92,2025-04-23 12:45:00,login,EU,EU,900.0000000000001,26.0,13.0,11174.0,39.4930374074342,5500.0,13.498,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red,1,1,True
ISSUE-0356,KEY-0356,Weak Cloud Storage Access Controls,1,Cloud Security Posture,High,Closed,Reporter 2,Assignee 12,2025-02-09,2025-02-16 00:00:00.000000,7.000000000000031,80.00999999999999,Critical,Legal,Steps to resolve Weak Cloud Storage Access Controls,1930969.9999999998,KRI,User_51,2025-02-09 02:09:00,data_modification,CANADA,CANADA,1012.0,26.0,24.0,1073.0,56.92924166656777,3137.0,20.702,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red,1,1,True
ISSUE-0357,KEY-0357,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,Low,Closed,Reporter 1,Assignee 4,2024-02-06,2024-02-07 00:00:00.000000,1.0000000000000142,25.17,Critical,Operations,Steps to resolve Increased Exposure due to Insufficient Data Encryption,741497.5,KRI,User_79,2024-02-06 10:54:00,file_access,JP,JP,900.0000000000001,26.0,12.0,707.4999999999998,33.875159916007725,4326.0,8.034,High,Flag for Review | Lock Account & Alert | Limit Data Transfer,Yellow-Orange,2,2,False
ISSUE-0358,KEY-0358,Non-Compliance with Data Protection Regulations,1,Legal Compliance,Medium,Closed,Reporter 8,Assignee 5,2023-03-23,2023-03-30 00:00:00.000000,7.000000000000031,80.56999999999998,Critical,IT,Steps to resolve Non-Compliance with Data Protection Regulations,1101400.0000000002,KRI,User_83,2023-03-23 17:44:00,login,UK,UK,1611.0,26.0,9.0,1180.0000000000005,37.41675572210296,5019.0,20.064,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red,1,1,True
ISSUE-0359,KEY-0359,Successful Phishing Attempt Targeting Executives,1,Phishing Attack,Critical,Open,Reporter 2,Assignee 10,2023-04-18,2025-05-06 02:51:05.231249,749.0,58.26,Critical,C-Suite Executives,Steps to resolve Successful Phishing Attempt Targeting Executives,1001962.9999999999,KRI,User_77,2023-04-18 20:27:00,data_modification,USA,USA,1943.0,28.0,24.0,5288.0,43.62585896583977,6377.0,17.202,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red,1,1,True
ISSUE-0360,KEY-0360,Incomplete Risk Management Framework,1,Risk Management Maturity,Critical,Closed,Reporter 2,Assignee 13,2024-03-26,2024-04-03 00:00:00.000000,7.999999999999978,102.82999999999998,Critical,External Contractors,Steps to resolve Incomplete Risk Management Framework,2046184.9999999998,KPI,User_19,2024-03-26 17:45:00,file_access,CN,CN,900.0000000000001,26.0,21.0,3269.0000000000005,51.05158827996777,4278.0,25.965999999999998,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red,1,1,True
